"userid","country","groups","deviceid","device","sellerid","itemid","date","views","clicks","revenue"
5505,"US","treatment",19896,"Web",338,1297,2017-05-13,3,1,0
9204,"CN","control",12311,"Web",315,2666,2017-05-16,6,3,0
7152,"CA","treatment",15479,"Ios",218,2545,2017-05-20,7,3,0
9150,"US","control",19082,"Other",249,1747,2017-05-13,4,0,0
2702,"CN","treatment",8894,"Web",203,2815,2017-05-17,7,0,0
1933,"CA","treatment",16589,"Web",301,2705,2017-05-19,2,0,0
1888,"US","treatment",18431,"Android",358,1242,2017-05-13,8,1,0
5630,"CN","treatment",19295,"Android",271,1699,2017-05-21,5,0,0
1621,"CA","treatment",19657,"Ios",477,2344,2017-05-14,6,2,0
8544,"US","treatment",18010,"Web",174,1099,2017-05-10,6,1,99.6766829232958
6495,"CN","control",13882,"Ios",317,1876,2017-05-16,4,0,0
4787,"CA","treatment",9728,"Web",132,1427,2017-05-16,4,0,0
2996,"CN","treatment",13711,"Web",425,1721,2017-05-09,5,1,0
7686,"CN","control",15877,"Android",388,1516,2017-05-20,8,1,0
8899,"CA","treatment",9030,"Android",328,1521,2017-05-16,4,0,0
NA,"GB","control",6615,"Android",495,1831,2017-05-16,7,2,0
5088,"GB","treatment",10341,"Android",100,2179,2017-05-16,4,0,0
9014,"CA","treatment",10227,"Android",179,2250,2017-05-12,4,1,0
9208,"CN","treatment",17247,"Other",255,2430,2017-05-13,5,2,0
2417,"CN","control",7415,"Android",127,1868,2017-05-12,3,1,0
2629,"US","control",13880,"Other",479,1502,2017-05-15,13,4,98.9280839720542
4943,"GB","treatment",19286,"Android",281,2932,2017-05-10,4,1,0
7092,"US","treatment",13163,"Web",222,1288,2017-05-16,4,0,0
7461,"CA","treatment",6551,"Web",416,2301,2017-05-14,7,3,0
2518,"CN","treatment",17884,"Web",442,1753,2017-05-17,7,2,0
5515,"US","control",15251,"Ios",321,1507,2017-05-14,7,0,0
9183,"GB","control",11258,"Ios",291,1044,2017-05-21,5,2,95.9827509611651
7647,"CA","treatment",18348,"Android",377,2489,2017-05-08,2,0,0
7598,"CN","control",13077,"Android",306,2154,2017-05-20,3,0,0
8047,"GB","treatment",17352,"Other",421,2867,2017-05-10,6,1,0
2091,"GB","treatment",6394,"Android",235,1197,2017-05-16,4,1,0
9086,"GB","control",8615,"Web",496,2088,2017-05-15,5,0,0
9971,"US","treatment",17907,"Ios",475,1341,2017-05-18,9,3,0
7111,"CA","treatment",7228,"Other",354,1944,2017-05-20,3,3,78.1007441444704
6184,"CA","control",18866,"Other",400,1202,2017-05-12,1,1,0
3840,"GB","treatment",5723,"Web",126,1212,2017-05-20,4,0,0
9528,"US","treatment",14944,"Android",289,2757,2017-05-18,7,1,0
7288,"US","control",9867,"Ios",285,1573,2017-05-10,6,0,0
9715,"CA","control",8938,"Android",450,1162,2017-05-15,8,2,0
6287,"CN","treatment",19066,"Web",498,1660,2017-05-18,2,0,0
9772,"US","control",8405,"Ios",440,2737,2017-05-09,5,0,0
8218,"GB","control",16173,"Other",408,2411,2017-05-19,3,0,0
5709,"CA","treatment",18175,"Web",388,2359,2017-05-09,3,1,0
7025,"US","control",19382,"Android",344,2880,2017-05-16,7,2,0
6091,"US","control",13910,"Other",216,1558,2017-05-16,1,0,0
7789,"CN","treatment",15686,"Android",238,1968,2017-05-17,6,0,0
6438,"CN","control",5402,"Android",202,1108,2017-05-15,7,0,0
8212,"US","control",15504,"Ios",235,1340,2017-05-19,2,0,0
3057,"CA","treatment",13557,"Other",384,2602,2017-05-18,3,0,0
1056,"CA","control",15202,"Android",468,2819,2017-05-11,4,2,119.484885553298
4041,"CA","control",8084,"Web",351,1120,2017-05-13,3,0,0
1590,"GB","control",19665,"Android",442,2659,2017-05-16,4,0,0
2110,"US","control",13899,"Ios",401,2085,2017-05-12,7,0,0
1460,"US","treatment",8006,"Web",240,1609,2017-05-11,3,0,0
6255,"GB","control",10035,"Other",311,1892,2017-05-16,5,1,0
9718,"US","treatment",9383,"Other",451,2708,2017-05-10,6,0,0
9469,"US","treatment",13307,"Android",401,1736,2017-05-14,12,3,0
2262,"CN","treatment",14585,"Other",429,1512,2017-05-14,6,2,122.94065164458
6727,"CA","treatment",5126,"Web",248,1340,2017-05-16,4,2,107.07661719948
4281,"US","control",7608,"Other",434,1247,2017-05-19,6,0,0
2852,"US","control",19546,"Web",145,2420,2017-05-09,6,0,0
6495,"CN","control",13882,"Ios",317,1876,2017-05-10,6,0,0
6212,"US","control",6787,"Web",479,2145,2017-05-13,8,1,0
4262,"US","control",9504,"Web",368,2219,2017-05-15,4,1,0
5777,"CA","treatment",12117,"Android",369,1806,2017-05-14,10,2,0
5199,"US","treatment",15089,"Other",411,2518,2017-05-17,7,2,0
7945,"CA","control",13230,"Android",100,2326,2017-05-12,7,1,74.1886930721085
7364,"CA","control",15544,"Android",395,1553,2017-05-14,9,0,0
5768,"CA","treatment",18005,"Web",364,1730,2017-05-08,7,1,0
8949,"US","treatment",5298,"Ios",432,1635,2017-05-20,6,0,0
1649,"US","control",16385,"Android",276,2108,2017-05-17,4,1,0
9075,"GB","control",13007,"Android",129,2852,2017-05-16,4,1,0
9170,"GB","control",16462,"Android",105,2710,2017-05-13,5,1,85.5953992718475
6398,"US","treatment",6714,"Android",244,1589,2017-05-21,5,2,129.159872724238
1516,"US","control",12972,"Other",211,2297,2017-05-12,6,0,0
5542,"GB","treatment",5549,"Android",173,1902,2017-05-21,2,0,0
6621,"US","treatment",6638,"Web",483,2480,2017-05-15,2,0,0
7133,"CA","treatment",5476,"Android",333,2681,2017-05-17,6,1,0
3532,"US","treatment",14639,"Other",493,1926,2017-05-16,7,0,0
2158,"CA","control",19726,"Ios",399,2999,2017-05-13,4,2,0
NA,"CN","treatment",9912,"Web",374,2412,2017-05-09,3,1,0
3469,"US","control",12763,"Android",318,1610,2017-05-19,7,0,0
5145,"CA","control",8421,"Web",334,2616,2017-05-09,5,1,0
7438,"US","control",14199,"Android",284,1092,2017-05-10,4,1,0
2976,"CN","treatment",11608,"Other",240,1735,2017-05-15,7,2,0
4941,"CN","treatment",7159,"Ios",322,1004,2017-05-12,9,5,103.1114023281
4393,"CA","treatment",5655,"Android",460,2680,2017-05-14,10,2,128.433317099956
1101,"GB","treatment",8712,"Other",139,2259,2017-05-11,12,3,0
4326,"US","control",5329,"Ios",431,1471,2017-05-17,9,1,0
3932,"CA","treatment",14062,"Android",118,2703,2017-05-16,3,1,113.171978097676
8343,"CN","treatment",9445,"Android",150,1684,2017-05-11,10,1,0
9233,"CN","control",14980,"Web",139,2705,2017-05-13,9,2,0
3843,"US","treatment",7468,"Ios",122,2286,2017-05-16,8,3,102.61964236862
3032,"CN","control",18206,"Android",235,1522,2017-05-16,3,3,226.709771315307
6942,"CA","treatment",10992,"Android",468,2331,2017-05-17,7,2,0
1280,"CA","treatment",10324,"Web",257,2812,2017-05-16,12,1,0
6152,"CA","control",10954,"Other",400,2429,2017-05-09,8,2,0
2804,"CA","treatment",19468,"Other",297,2576,2017-05-20,9,0,0
NA,"US","control",14765,"Android",379,1030,2017-05-09,2,0,0
6965,"US","control",7141,"Ios",143,1211,2017-05-15,3,1,0
1732,"US","control",8175,"Android",103,2174,2017-05-08,12,1,0
8608,"GB","treatment",12420,"Other",245,1704,2017-05-18,4,1,0
9827,"CA","treatment",19164,"Web",356,2358,2017-05-15,5,1,0
9637,"CA","control",7482,"Ios",486,2537,2017-05-16,2,1,0
1782,"US","control",5690,"Other",162,1046,2017-05-09,5,2,68.360984212139
4900,"CN","treatment",12922,"Ios",375,2708,2017-05-16,9,2,95.5213832185145
3837,"US","control",15526,"Other",345,1173,2017-05-09,6,2,0
9043,"CA","treatment",17591,"Ios",226,2793,2017-05-12,3,1,0
2197,"CA","control",13950,"Android",467,2768,2017-05-19,6,1,0
7818,"GB","control",7706,"Web",230,2706,2017-05-11,10,3,0
6754,"US","treatment",11812,"Ios",173,2790,2017-05-12,6,1,101.260760033298
8747,"US","treatment",5910,"Web",163,2520,2017-05-19,4,0,0
7106,"GB","control",18627,"Android",494,2642,2017-05-21,5,0,0
6281,"GB","control",13736,"Ios",167,1067,2017-05-12,6,1,0
8884,"US","control",15882,"Android",488,2617,2017-05-10,3,0,0
4493,"GB","treatment",13415,"Web",434,1794,2017-05-16,2,1,0
5242,"US","control",6818,"Ios",394,1971,2017-05-15,14,1,0
5099,"US","control",9167,"Web",379,1706,2017-05-12,5,2,0
2369,"CA","control",5412,"Ios",343,2988,2017-05-12,5,1,0
9542,"GB","treatment",11068,"Web",175,1569,2017-05-15,4,1,0
3265,"US","control",12905,"Android",247,1889,2017-05-16,2,1,0
7792,"US","treatment",12605,"Other",115,1880,2017-05-14,15,2,0
8915,"US","treatment",5500,"Other",127,2377,2017-05-10,6,3,0
2048,"US","treatment",19264,"Web",163,1665,2017-05-12,10,1,0
9724,"US","control",9667,"Android",339,2175,2017-05-08,3,2,0
4673,"CA","treatment",11753,"Android",188,2770,2017-05-18,5,0,0
2724,"GB","treatment",12455,"Ios",385,2785,2017-05-19,9,2,0
9357,"US","control",19303,"Android",223,2221,2017-05-12,5,2,0
8104,"US","treatment",12246,"Web",424,2628,2017-05-14,4,0,0
3759,"CN","control",6184,"Other",443,2014,2017-05-14,6,1,0
3812,"GB","control",11960,"Web",330,2350,2017-05-13,5,0,0
4243,"CN","control",7972,"Android",306,2292,2017-05-09,8,1,0
9290,"US","control",7074,"Other",145,2266,2017-05-20,7,3,0
7034,"GB","control",10036,"Android",483,2643,2017-05-18,4,1,0
9462,"CN","control",17763,"Ios",328,1797,2017-05-20,1,0,0
1749,"GB","treatment",8910,"Web",182,2548,2017-05-15,6,2,0
8534,"US","control",9008,"Android",153,1268,2017-05-09,5,0,0
2470,"US","treatment",19138,"Android",331,2775,2017-05-13,7,0,0
6674,"CN","control",13542,"Ios",322,1351,2017-05-16,5,2,0
4289,"US","treatment",18958,"Android",396,1128,2017-05-20,5,0,0
6822,"US","control",13284,"Web",244,2538,2017-05-13,7,1,0
1667,"US","treatment",18685,"Web",241,1648,2017-05-09,4,0,0
1837,"GB","control",12742,"Other",448,1387,2017-05-08,3,0,0
8787,"US","treatment",10260,"Web",226,1680,2017-05-17,6,1,0
5399,"CN","control",14847,"Ios",385,2693,2017-05-12,3,0,0
9214,"US","control",18609,"Android",471,1114,2017-05-12,3,0,0
7806,"US","control",18726,"Android",218,2142,2017-05-09,2,0,0
2163,"GB","treatment",18403,"Ios",472,2209,2017-05-20,5,2,0
6326,"CA","treatment",6597,"Ios",365,1239,2017-05-12,11,2,0
7914,"US","treatment",7297,"Other",114,2368,2017-05-09,3,0,0
4910,"GB","control",8521,"Other",231,2063,2017-05-13,11,2,0
8221,"US","control",16403,"Android",413,1750,2017-05-08,3,0,0
9494,"US","control",12747,"Android",386,1492,2017-05-19,6,2,0
3981,"US","control",15709,"Android",492,1348,2017-05-17,6,2,0
7708,"US","treatment",7591,"Android",472,2697,2017-05-11,7,1,0
8852,"GB","treatment",13694,"Android",141,2358,2017-05-21,4,0,0
6534,"US","treatment",6186,"Android",284,2410,2017-05-10,2,1,0
8294,"US","treatment",17846,"Other",275,2482,2017-05-21,5,1,0
1307,"CN","treatment",19890,"Android",350,1263,2017-05-10,9,2,0
9810,"US","control",6096,"Web",211,2694,2017-05-15,9,2,0
4499,"US","treatment",8836,"Other",383,1314,2017-05-20,4,1,0
3378,"CN","treatment",17134,"Web",486,2200,2017-05-18,9,1,97.3262123906118
1462,"US","control",11204,"Other",497,1442,2017-05-15,9,1,70.5308939858404
6281,"GB","treatment",13736,"Ios",167,1067,2017-05-10,8,0,0
9661,"US","treatment",7051,"Other",401,1958,2017-05-18,3,0,0
4373,"CN","control",17223,"Web",494,2967,2017-05-09,6,1,0
2626,"US","control",10539,"Other",134,2375,2017-05-10,6,1,0
4467,"US","treatment",7983,"Web",340,2606,2017-05-08,10,1,0
2028,"GB","treatment",8288,"Ios",224,2994,2017-05-16,2,0,0
6812,"US","control",17113,"Android",404,2141,2017-05-17,4,1,126.601016656491
3929,"CA","treatment",12169,"Other",151,2990,2017-05-08,6,0,0
8305,"CA","control",5611,"Other",209,1837,2017-05-12,6,2,0
1155,"US","treatment",17698,"Android",392,2153,2017-05-09,3,0,0
6476,"US","treatment",14933,"Android",415,2194,2017-05-09,6,2,0
NA,"US","control",18579,"Other",456,2465,2017-05-11,7,1,0
9791,"GB","treatment",6473,"Android",278,2156,2017-05-19,7,2,0
3670,"CA","treatment",6925,"Other",217,2581,2017-05-20,6,1,0
3857,"US","control",9779,"Ios",124,2454,2017-05-15,5,1,132.667627810384
2261,"US","control",16618,"Web",233,1330,2017-05-13,7,2,0
4023,"US","treatment",6167,"Android",471,2476,2017-05-16,5,1,0
2324,"US","control",19001,"Web",453,1555,2017-05-12,6,1,0
9506,"US","treatment",14695,"Ios",152,2743,2017-05-14,10,1,0
2907,"US","control",8090,"Web",444,1957,2017-05-21,3,0,0
6396,"US","treatment",14732,"Ios",411,2714,2017-05-17,9,3,0
4517,"GB","control",8191,"Other",354,1296,2017-05-19,3,2,0
4290,"GB","control",16164,"Web",361,1808,2017-05-11,11,3,0
8598,"CN","control",17528,"Other",441,2787,2017-05-19,9,2,138.694726103865
9101,"US","treatment",12820,"Android",284,1788,2017-05-15,9,1,0
7167,"CN","treatment",18346,"Ios",196,1945,2017-05-16,7,0,0
1209,"CA","treatment",11384,"Ios",360,2973,2017-05-12,5,0,0
5731,"GB","treatment",10893,"Android",351,1326,2017-05-10,6,1,0
4533,"CN","treatment",18298,"Android",371,2050,2017-05-13,7,1,0
5869,"GB","control",16895,"Web",395,1386,2017-05-18,6,0,0
2659,"US","treatment",13074,"Other",145,1398,2017-05-16,7,2,0
9587,"CA","treatment",9473,"Web",241,2976,2017-05-08,7,2,0
7638,"US","treatment",5520,"Ios",280,1004,2017-05-21,4,1,0
7506,"CA","treatment",14315,"Web",162,2259,2017-05-13,5,0,0
1681,"US","control",8936,"Android",401,1731,2017-05-17,5,1,0
9470,"CN","treatment",13991,"Ios",175,1041,2017-05-14,9,3,0
6513,"GB","control",19941,"Android",432,1817,2017-05-13,5,3,85.381274410663
9941,"US","treatment",5642,"Android",253,1179,2017-05-13,12,1,86.4720602687321
3265,"US","control",12905,"Android",247,1889,2017-05-17,9,2,0
9017,"CN","control",14700,"Android",403,1890,2017-05-12,6,1,0
6057,"US","treatment",9975,"Web",165,1640,2017-05-11,8,0,0
2772,"CN","control",15049,"Ios",408,1473,2017-05-13,7,0,0
7513,"US","treatment",19946,"Other",406,1027,2017-05-21,7,1,0
2587,"CN","treatment",12537,"Web",374,2562,2017-05-18,6,0,0
3597,"CA","treatment",11324,"Web",447,2586,2017-05-10,7,1,0
1074,"CN","control",14890,"Other",484,1227,2017-05-17,9,5,87.1817674095734
8790,"CN","treatment",6347,"Other",276,1018,2017-05-15,6,4,0
4074,"US","treatment",17007,"Android",213,2529,2017-05-16,1,1,0
8866,"US","control",19859,"Android",334,1947,2017-05-16,4,1,0
3836,"CN","treatment",19735,"Web",151,2086,2017-05-16,1,0,0
2210,"US","treatment",9258,"Web",269,2300,2017-05-14,4,1,0
1072,"US","treatment",18687,"Web",221,2369,2017-05-09,8,0,0
7785,"CA","treatment",8753,"Web",496,2154,2017-05-12,5,1,0
1324,"CN","control",15135,"Web",131,2016,2017-05-16,8,3,0
1115,"US","treatment",19786,"Web",160,1197,2017-05-08,5,1,0
7634,"US","treatment",14829,"Ios",199,2600,2017-05-16,1,1,0
3756,"GB","control",18053,"Web",452,1905,2017-05-15,5,1,78.4654457641363
9414,"CA","control",8514,"Web",141,1427,2017-05-17,6,3,0
5860,"US","treatment",7514,"Other",290,2989,2017-05-17,7,1,0
2396,"US","treatment",7772,"Android",236,2363,2017-05-19,7,1,0
4718,"US","treatment",15605,"Web",163,1423,2017-05-19,2,1,0
9566,"GB","control",12996,"Android",415,2036,2017-05-14,9,1,107.816212107383
1434,"US","treatment",6413,"Other",184,1274,2017-05-08,5,1,0
7410,"CN","treatment",13649,"Android",453,1994,2017-05-12,4,1,69.9690044869012
4432,"CN","control",13061,"Ios",108,2535,2017-05-18,8,2,0
1673,"GB","treatment",6534,"Other",416,1268,2017-05-16,4,1,0
6267,"GB","treatment",11509,"Other",418,1552,2017-05-16,4,1,0
7126,"GB","treatment",17547,"Other",284,2897,2017-05-15,4,0,0
7083,"CN","treatment",6363,"Web",239,1103,2017-05-19,5,1,0
7089,"US","treatment",9902,"Ios",385,2165,2017-05-18,4,2,0
6126,"US","control",19734,"Ios",411,1690,2017-05-11,8,1,0
5839,"CN","control",7771,"Other",426,1940,2017-05-10,7,2,0
2825,"US","treatment",12089,"Ios",293,2608,2017-05-13,5,2,0
1939,"US","treatment",8637,"Ios",401,2586,2017-05-16,5,3,0
NA,"US","treatment",17965,"Web",468,2756,2017-05-17,9,3,229.425033641691
1516,"US","control",12972,"Other",211,2297,2017-05-11,8,0,0
9000,"CA","treatment",6357,"Web",103,1924,2017-05-14,11,3,0
8441,"GB","control",17801,"Android",158,1783,2017-05-21,3,1,0
8023,"US","control",9202,"Android",360,1134,2017-05-12,11,2,0
2853,"GB","treatment",16809,"Ios",137,1103,2017-05-18,5,2,0
7394,"CN","treatment",8423,"Android",291,2042,2017-05-12,8,3,133.459722696216
3514,"GB","treatment",7495,"Web",136,1622,2017-05-13,2,0,0
7155,"US","control",5688,"Web",489,2626,2017-05-19,5,1,0
6206,"CN","treatment",7494,"Android",171,2853,2017-05-20,1,0,0
8947,"GB","treatment",18103,"Android",241,2295,2017-05-18,7,0,0
4389,"CN","control",19294,"Web",169,1672,2017-05-15,5,1,0
5399,"CN","control",14847,"Ios",385,2693,2017-05-14,16,3,0
6667,"US","treatment",17242,"Web",206,1774,2017-05-18,9,1,0
3190,"GB","control",9906,"Ios",271,1714,2017-05-09,4,0,0
1782,"US","control",5690,"Other",162,1046,2017-05-14,9,1,0
2771,"GB","control",12439,"Android",312,2928,2017-05-08,7,2,0
2465,"CA","treatment",19205,"Other",241,1320,2017-05-20,5,0,0
1351,"US","treatment",6373,"Other",436,1177,2017-05-19,2,0,0
6606,"CN","treatment",7730,"Web",188,1808,2017-05-21,4,2,0
1038,"GB","control",7423,"Web",491,1200,2017-05-18,6,0,0
3376,"US","control",8052,"Web",371,1015,2017-05-19,9,3,0
3881,"CA","treatment",18365,"Ios",497,2252,2017-05-11,9,2,0
6408,"CN","treatment",18426,"Android",490,1924,2017-05-09,2,0,0
9663,"US","treatment",16911,"Android",144,2111,2017-05-17,4,0,0
3369,"US","treatment",19032,"Android",467,2807,2017-05-17,5,0,0
5862,"CA","treatment",16628,"Android",407,2655,2017-05-19,4,2,0
1084,"GB","control",10602,"Web",261,1202,2017-05-11,5,1,0
5377,"US","treatment",13216,"Android",361,2381,2017-05-13,3,0,0
6283,"CN","treatment",10762,"Web",336,2812,2017-05-17,6,0,0
1368,"CA","treatment",16453,"Android",336,1149,2017-05-19,5,2,0
7737,"CA","treatment",10885,"Android",372,1294,2017-05-10,5,3,0
3285,"CA","control",6704,"Android",398,2341,2017-05-14,7,2,0
8236,"US","treatment",14830,"Other",283,2498,2017-05-18,6,2,0
2393,"US","treatment",13906,"Web",289,2718,2017-05-08,3,1,113.767775133158
1536,"CN","control",15480,"Android",357,2440,2017-05-21,9,2,0
9275,"GB","treatment",5787,"Ios",105,1276,2017-05-15,5,2,0
8276,"US","treatment",12912,"Other",398,1466,2017-05-15,7,0,0
1445,"US","treatment",14032,"Web",216,1942,2017-05-12,6,3,0
5144,"GB","treatment",6176,"Android",187,1943,2017-05-12,7,1,0
6775,"CN","treatment",9282,"Web",211,1880,2017-05-14,3,2,94.8093061300406
2567,"CA","control",8482,"Ios",118,2356,2017-05-12,8,0,0
2386,"CN","control",19935,"Android",415,1871,2017-05-10,6,1,0
5189,"US","treatment",10030,"Ios",285,1083,2017-05-14,3,1,0
8033,"US","control",14183,"Other",220,2946,2017-05-19,4,2,0
6217,"US","control",18945,"Ios",247,1094,2017-05-15,6,2,0
1342,"US","treatment",15329,"Ios",276,2959,2017-05-10,4,2,0
7822,"GB","control",14154,"Web",340,2816,2017-05-11,6,1,0
9818,"GB","control",15305,"Other",479,2624,2017-05-17,6,2,0
NA,"CN","treatment",18750,"Android",271,1773,2017-05-16,5,2,132.379456242685
5709,"CA","treatment",18175,"Web",388,2359,2017-05-19,6,1,135.264094786784
4627,"CA","treatment",10666,"Android",359,2858,2017-05-14,6,0,0
2819,"US","control",18645,"Web",243,2174,2017-05-09,6,2,71.1798217485076
9173,"US","control",9603,"Android",225,1469,2017-05-14,8,1,134.27113876877
4201,"US","treatment",14311,"Other",187,2556,2017-05-18,11,4,0
7985,"CN","control",16558,"Other",369,2456,2017-05-18,5,0,0
1048,"US","treatment",18636,"Other",437,1291,2017-05-09,1,0,0
5506,"GB","control",11548,"Web",100,2207,2017-05-13,2,0,0
1728,"US","treatment",16381,"Android",195,2992,2017-05-14,5,1,0
4089,"CA","treatment",6232,"Web",273,2827,2017-05-16,3,0,0
5582,"US","control",9181,"Web",376,1267,2017-05-10,3,1,0
2083,"CN","treatment",10358,"Android",460,2141,2017-05-16,9,2,0
5898,"CA","control",15764,"Other",482,1221,2017-05-19,5,3,110.483374518049
8665,"CA","control",16230,"Web",421,1659,2017-05-21,5,0,0
9996,"CN","treatment",11179,"Android",357,1850,2017-05-09,8,1,0
2225,"US","control",12686,"Web",323,1378,2017-05-15,4,0,0
6263,"US","control",11355,"Android",235,2703,2017-05-19,3,0,0
9071,"CN","control",11290,"Android",226,1712,2017-05-17,3,0,0
4762,"US","treatment",6375,"Other",407,2254,2017-05-15,6,2,0
3825,"GB","control",15013,"Android",169,1789,2017-05-19,5,1,0
1534,"CA","treatment",10430,"Ios",319,2457,2017-05-11,6,1,0
6632,"CN","control",19445,"Ios",466,2122,2017-05-17,5,0,0
9016,"CA","treatment",8094,"Android",133,1668,2017-05-13,4,0,0
7571,"CA","treatment",15790,"Web",153,2330,2017-05-17,4,0,0
3630,"GB","treatment",11803,"Android",210,1233,2017-05-13,7,1,0
6229,"GB","treatment",15024,"Ios",206,1279,2017-05-08,4,0,0
4657,"CA","control",17987,"Other",321,2623,2017-05-20,4,1,0
6739,"GB","control",10315,"Android",414,1488,2017-05-18,4,0,0
7440,"US","control",14897,"Other",282,1859,2017-05-15,6,0,0
7824,"GB","treatment",18559,"Ios",423,2093,2017-05-11,9,3,0
8970,"US","control",5321,"Ios",487,1370,2017-05-18,3,0,0
9245,"CA","treatment",5778,"Android",379,2064,2017-05-10,2,0,0
2888,"CN","treatment",14228,"Android",331,2065,2017-05-11,11,3,0
4343,"CA","treatment",10848,"Android",489,1420,2017-05-15,7,2,157.260048971923
7468,"CN","control",7368,"Android",350,2719,2017-05-14,6,1,0
5507,"US","treatment",11015,"Other",381,1934,2017-05-20,0,0,0
6789,"US","treatment",14013,"Other",170,2727,2017-05-20,6,0,0
2630,"GB","control",18571,"Android",119,2820,2017-05-13,6,1,0
1852,"CA","treatment",16572,"Android",364,1402,2017-05-14,8,0,0
5581,"US","treatment",16024,"Android",368,2055,2017-05-21,7,1,75.26411168931
7870,"US","control",18210,"Android",500,2262,2017-05-15,3,1,0
4207,"US","treatment",13081,"Android",322,1926,2017-05-12,13,3,0
